Thrust [mN]_z,Cathode Keeper Voltage [V]_z,Discharge Voltage [V]_z,Discharge Current [A]_z,Anode Mass Flow Rate [SCCM]_robust,Beam Current [A]_robust,Electromagnetic Inner Coil Current [A]_robust,Electromagnetic Outer Coil Current [A]_robust,Specific_Thrust_mN_per_SCCM,Beam_to_Anode_Ratio
1.1249851474331014,,0.39822140166006686,-0.062281486042726944,0.08909090909090912,-1.1157358250839289,-1.0,0.2941176470588235,1.6497695852534562,0.0
1.1489552741590123,,0.39822140166006686,-0.06879380180340251,0.08909090909090912,-1.1157358250839289,-1.0,0.2941176470588235,1.6589861751152075,0.0
2.1317304699213504,,0.39822140166006686,0.3914098452843205,0.26909090909090916,-1.1157358250839289,-1.0,0.2941176470588235,1.7225253312548714,0.0
-0.9604158777211277,,-0.33406885644038997,-0.9457856575743463,-0.24999999999999992,-1.1157358250839289,-1.368421052631579,0.0,1.292134831460674,0.0
-0.8885054975433955,,-0.33406885644038997,-0.9479564294945714,-0.24999999999999992,-1.1157358250839289,-1.0,0.2941176470588235,1.3342696629213482,0.0
-0.9124756242693061,,-0.33406885644038997,-0.9479564294945714,-0.24999999999999992,-1.1157358250839289,-1.0,0.2941176470588235,1.3202247191011236,0.0
-0.8885054975433955,,-0.33406885644038997,-0.9371025698934459,-0.24999999999999992,-1.1157358250839289,-1.0,0.2941176470588235,1.3342696629213482,0.0
-0.26528220266971786,,-0.33406885644038997,-0.5941206064978786,-0.1109090909090908,-1.1157358250839289,-1.0,0.2941176470588235,1.398843930635838,0.0
-0.28925232939562845,,-0.33406885644038997,-0.5854375188169781,-0.1109090909090908,-1.1157358250839289,-1.0,0.2941176470588235,1.3872832369942196,0.0
-0.4810133432029141,,-0.33406885644038997,-0.6766099394664328,-0.15727272727272715,-1.1157358250839289,-1.5789473684210527,-0.23529411764705901,1.3759213759213758,0.0
-0.4570432164770031,,-0.33406885644038997,-0.6852930271473332,-0.15727272727272715,-1.1157358250839289,-1.368421052631579,0.0,1.3882063882063882,0.0
-0.4810133432029141,,-0.33406885644038997,-0.6939761148282337,-0.15727272727272715,-1.1157358250839289,-1.368421052631579,0.0,1.3759213759213758,0.0
-0.025580935410611072,,-0.33406885644038997,-0.4486788878427964,-0.06454545454545446,-1.1157358250839289,-1.368421052631579,0.0,1.430131004366812,0.0
-0.04955106213652167,,-0.33406885644038997,-0.47038660704504753,-0.06454545454545446,-1.1157358250839289,-1.368421052631579,0.0,1.4192139737991265,0.0
0.35794109220395975,,-0.33406885644038997,-0.2381140115809609,0.027272727272727337,-1.1157358250839289,-0.5684210526315788,0.6588235294117647,1.4454277286135693,0.0
0.38191121892987073,,-0.33406885644038997,-0.21206474853825957,0.027272727272727337,-1.1157358250839289,-1.368421052631579,0.0,1.4552605703048183,0.0
0.8373436267221733,,-0.33406885644038997,0.0006708996438010307,0.12000000000000002,-1.1157358250839289,-1.0,0.2941176470588235,1.4924039320822162,0.0
0.8373436267221733,,-0.33406885644038997,-0.010182959957324282,0.12000000000000002,-1.1157358250839289,-1.0,0.2941176470588235,1.4924039320822162,0.0
1.2688059077885658,,-0.33406885644038997,0.235114267028113,0.21272727272727288,-1.1157358250839289,-1.0,0.2941176470588235,1.5151515151515151,0.0
1.2927760345144768,,-0.33406885644038997,0.23077272318766276,0.21272727272727288,-1.1157358250839289,-1.0,0.2941176470588235,1.5233415233415233,0.0
1.7242383155808683,,-0.33406885644038997,0.4956068974551258,0.3045454545454547,-1.1157358250839289,-1.0,0.2941176470588235,1.5431164901664143,0.0
2.6111330044395644,,-0.33406885644038997,1.0057382987080266,0.48454545454545456,-1.1157358250839289,-0.5684210526315788,0.6588235294117647,1.585526315789474,0.0
2.6830433846172954,,-0.33406885644038997,1.0838860878361305,0.48454545454545456,-1.1157358250839289,-1.0,0.2941176470588235,1.6052631578947367,0.0
-0.9124756242693061,,0.032076272609838426,-1.0391288501440261,-0.26818181818181813,-1.1157358250839289,-0.5684210526315788,0.6588235294117647,1.3583815028901736,0.0
-0.9124756242693061,,0.032076272609838426,-1.0152503590215498,-0.26818181818181813,-1.1157358250839289,-1.0,0.2941176470588235,1.3583815028901736,0.0
-0.5049834699288247,,0.032076272609838426,-0.7873193073979134,-0.17999999999999997,-1.1157358250839289,-1.0,0.2941176470588235,1.4068441064638784,0.0
-0.4570432164770031,,0.032076272609838426,-0.7808069916372381,-0.17999999999999997,-1.1157358250839289,-1.0,0.2941176470588235,1.432192648922687,0.0
-0.04955106213652167,,0.032076272609838426,-0.5507051680933767,-0.08999999999999986,-1.1157358250839289,-0.5684210526315788,0.6588235294117647,1.4639639639639639,0.0
0.47779172583351315,,0.032076272609838426,-0.28587099382591336,0.0,-1.1157358250839289,-0.5684210526315788,0.6588235294117647,1.5400202634245188,0.0
0.47779172583351315,,0.032076272609838426,-0.32277411646973997,0.0,-1.1157358250839289,-1.0,0.2941176470588235,1.5400202634245188,0.0
0.8852838801739945,,0.032076272609838426,-0.0861599771652034,0.08909090909090912,-1.1157358250839289,-1.0,0.2941176470588235,1.5576036866359446,0.0
0.9092540068999055,,0.032076272609838426,-0.09484306484610384,0.08909090909090912,-1.1157358250839289,-1.0,0.2941176470588235,1.566820276497696,0.0
1.1729254008849235,,0.032076272609838426,0.06145251341010413,0.14636363636363647,-1.1157358250839289,-1.0,0.2941176470588235,1.5766550522648084,0.0
1.2208656543367447,,0.032076272609838426,0.048427881888753466,0.14636363636363647,-1.1157358250839289,-1.0,0.2941176470588235,1.5940766550522647,0.0
1.8920292026622438,,0.032076272609838426,0.39358061720454585,0.26909090909090916,-1.1157358250839289,-1.0,0.2941176470588235,1.6445830085736557,0.0
2.82686414497276,,0.032076272609838426,0.8646381238933947,0.4481818181818183,-1.1157358250839289,-0.5684210526315788,0.6588235294117647,1.689189189189189,0.0
0.04632944476712114,,0.032076272609838426,-0.5355097646518009,-0.08999999999999986,-1.1157358250839289,-1.368421052631579,0.0,1.509009009009009,0.0
-0.4810133432029141,,0.032076272609838426,-0.7525869566743116,-0.16999999999999993,-1.1157358250839289,-1.0,0.2941176470588235,1.4,0.0
-0.3851328362992713,,0.032076272609838426,-0.7569285005147619,-0.16999999999999993,-1.1157358250839289,-1.368421052631579,0.0,1.45,0.0
-1.1042366380765918,,-0.33406885644038997,-1.1107643235114548,-0.29727272727272724,-1.1157358250839289,-1.0,0.2941176470588235,1.303030303030303,0.0
-0.9963710678099934,,-0.33406885644038997,-1.0347873063035757,-0.29727272727272724,-1.1157358250839289,-2.2105263157894735,1.0,1.3712121212121213,0.0
-0.7806399272767977,,-0.33406885644038997,-0.9544687452552467,-0.24999999999999992,-1.1157358250839289,-1.0,0.2941176470588235,1.3974719101123594,0.0
-0.6248341035583781,,-0.33406885644038997,-0.900199447249619,-0.24999999999999992,-1.1157358250839289,-2.2105263157894735,1.0,1.4887640449438202,0.0
-0.3491776462104052,,-0.33406885644038997,-0.7113422901900346,-0.15727272727272715,-1.1157358250839289,-1.0,0.2941176470588235,1.4434889434889433,0.0
-0.2413120759438073,,-0.33406885644038997,-0.6635853079450822,-0.15727272727272715,-1.1157358250839289,-2.1052631578947363,1.0,1.4987714987714986,0.0
-0.13344650567720898,,-0.33406885644038997,-0.5897790626574284,-0.1109090909090908,-1.1157358250839289,-1.0,0.2941176470588235,1.4624277456647399,0.0
-0.0016108086847004771,,-0.33406885644038997,-0.5268266769709004,-0.1109090909090908,-1.1157358250839289,-2.1052631578947363,1.0,1.5260115606936415,0.0
0.05831450813007622,,-0.33406885644038997,-0.47038660704504753,-0.06454545454545446,-1.1157358250839289,-1.0,0.2941176470588235,1.4683406113537116,0.0
0.23809045857440633,,-0.33406885644038997,-0.41611730903941974,-0.06454545454545446,-1.1157358250839289,-2.052631578947368,1.0,1.5502183406113537,0.0
0.5017618525594242,,-0.33406885644038997,-0.23160169582028559,0.027272727272727337,-1.1157358250839289,-1.0,0.2941176470588235,1.504424778761062,0.0
0.6815378030037542,,-0.33406885644038997,-0.20989397661803447,0.027272727272727337,-1.1157358250839289,-1.8421052631578947,1.2941176470588236,1.5781710914454279,0.0
0.9691793237146823,,-0.33406885644038997,0.0006708996438010307,0.12000000000000002,-1.1157358250839289,-1.0,0.2941176470588235,1.541554959785523,0.0
1.1609403375219678,,-0.33406885644038997,0.0744771449314548,0.12000000000000002,-1.1157358250839289,-1.8421052631578947,1.2941176470588236,1.613047363717605,0.0
1.4365967948699403,,-0.33406885644038997,0.26116353007081433,0.21272727272727288,-1.1157358250839289,-1.0,0.2941176470588235,1.5724815724815724,0.0
1.5444623651365383,,-0.33406885644038997,0.2242604074269872,0.21272727272727288,-1.1157358250839289,-1.6842105263157892,2.2352941176470584,1.609336609336609,0.0
-0.8405652440915743,,0.032076272609838426,-1.0239334467024503,-0.26818181818181813,-1.1157358250839289,-1.0,0.2941176470588235,1.4017341040462428,0.0
-0.7446847371879315,,0.032076272609838426,-0.9631518329361471,-0.26818181818181813,-1.1157358250839289,-2.1052631578947363,1.2941176470588236,1.4595375722543351,0.0
-0.25329713930676234,,0.032076272609838426,-0.7721239039563377,-0.17999999999999997,-1.1157358250839289,-2.052631578947368,1.6470588235294115,1.5399239543726237,0.0
-0.3971178996622264,,0.032076272609838426,-0.7851485354776884,-0.17999999999999997,-1.1157358250839289,-1.0,0.2941176470588235,1.463878326996198,0.0
-0.36116270957336066,,0.032076272609838426,-0.7612700443552122,-0.16999999999999993,-1.1157358250839289,-1.0,0.2941176470588235,1.4625,0.0
-0.19337182249198567,,0.032076272609838426,-0.7460746409136364,-0.16999999999999993,-1.1157358250839289,-2.1052631578947363,1.6470588235294115,1.55,0.0
0.022359318041210545,,0.032076272609838426,-0.5485343961731515,-0.08999999999999986,-1.1157358250839289,-1.0,0.2941176470588235,1.4977477477477477,0.0
0.2500755219373618,,0.032076272609838426,-0.5355097646518009,-0.08999999999999986,-1.1157358250839289,-1.894736842105263,1.6470588235294115,1.6047297297297296,0.0
0.5377170426482898,,0.032076272609838426,-0.30974948494838933,0.0,-1.1157358250839289,-0.5684210526315788,0.6588235294117647,1.5653495440729484,0.0
0.741463119818531,,0.032076272609838426,-0.298895625347264,0.0,-1.1157358250839289,-2.052631578947368,1.8823529411764706,1.651469098277609,0.0
0.9811643870776378,,0.032076272609838426,-0.0535983983618265,0.08909090909090912,-1.1157358250839289,-1.0,0.2941176470588235,1.5944700460829495,0.0
1.1729254008849235,,0.032076272609838426,-0.0535983983618265,0.08909090909090912,-1.1157358250839289,-1.9999999999999998,1.6470588235294115,1.6682027649769586,0.0
1.5085071750476726,,0.032076272609838426,0.18301574094271034,0.17909090909090916,-1.1157358250839289,-1.0,0.2941176470588235,1.6469594594594594,0.0
1.5684324918624493,,0.032076272609838426,0.24379735470901343,0.17909090909090916,-1.1157358250839289,-2.1052631578947363,1.176470588235294,1.6680743243243243,0.0
2.0238648996547517,,0.032076272609838426,0.4196298802472472,0.26909090909090916,-1.1157358250839289,-1.0,0.2941176470588235,1.6874512860483242,0.0
2.0837902164695286,,0.032076272609838426,0.5173146166573769,0.26909090909090916,-1.1157358250839289,-1.9999999999999998,1.2941176470588236,1.706936866718628,0.0
-0.7207146104620209,,0.39822140166006686,-1.0412996220642512,-0.26818181818181813,-1.1157358250839289,-0.5684210526315788,0.6588235294117647,1.4739884393063583,0.0
-0.5888789134695119,,0.39822140166006686,-0.9870303240586235,-0.26818181818181813,-1.1157358250839289,-2.1052631578947363,1.8823529411764706,1.5534682080924855,0.0
-0.2413120759438073,,0.39822140166006686,-0.7699531320361126,-0.17999999999999997,-1.1157358250839289,-1.0,0.2941176470588235,1.5462610899873257,0.0
-0.09749131558834286,,0.39822140166006686,-0.7656115881956623,-0.17999999999999997,-1.1157358250839289,-2.052631578947368,1.6470588235294115,1.6223067173637518,0.0
-0.19337182249198567,,0.39822140166006686,-0.778636219717013,-0.16999999999999993,-1.1157358250839289,-0.5684210526315788,0.6588235294117647,1.55,0.0
-0.06153612549947718,,0.39822140166006686,-0.7482454128338615,-0.16999999999999993,-1.1157358250839289,-2.052631578947368,1.8823529411764706,1.61875,0.0
0.21412033184849574,,0.39822140166006686,-0.5463636242529264,-0.08999999999999986,-1.1157358250839289,-1.0,0.2941176470588235,1.5878378378378377,0.0
0.41786640901873645,,0.39822140166006686,-0.5420220804124761,-0.08999999999999986,-1.1157358250839289,-1.894736842105263,1.8823529411764706,1.6835585585585584,0.0
0.6935228663667098,,0.39822140166006686,-0.2837002219056882,0.0,-1.1157358250839289,-1.0,0.2941176470588235,1.6312056737588656,0.0
0.8373436267221733,,0.39822140166006686,-0.3249448883899651,0.0,-1.1157358250839289,-1.8421052631578947,1.941176470588235,1.6919959473150963,0.0
1.1729254008849235,,0.39822140166006686,-0.04925685452137628,0.08909090909090912,-1.1157358250839289,-1.0,0.2941176470588235,1.6682027649769586,0.0
1.2208656543367447,,0.39822140166006686,-0.07096457372362738,0.08909090909090912,-1.1157358250839289,-1.6842105263157892,2.4705882352941173,1.6866359447004609,0.0
1.628357808677226,,0.39822140166006686,0.23077272318766276,0.17909090909090916,-1.1157358250839289,-1.0,0.2941176470588235,1.6891891891891893,0.0
1.8321038858474672,,0.39822140166006686,0.23728503894833786,0.17909090909090916,-1.1157358250839289,-2.052631578947368,1.2941176470588236,1.7609797297297298,0.0
2.119745406558395,,0.39822140166006686,0.5498761954607538,0.26909090909090916,-1.1157358250839289,-1.0,0.2941176470588235,1.7186282151208105,0.0
2.3714317371804574,,0.39822140166006686,0.5325100200989529,0.26909090909090916,-1.1157358250839289,-2.1052631578947363,1.2941176470588236,1.8004676539360873,0.0
-0.0016108086847004771,,1.1305116597605236,-0.7699531320361126,-0.17999999999999997,-1.1157358250839289,-1.0,0.2941176470588235,1.6730038022813687,0.0
0.05831450813007622,,1.1305116597605236,-0.7026592025091342,-0.17999999999999997,-1.1157358250839289,-2.1052631578947363,1.6470588235294115,1.7046894803548795,0.0
0.03434438140416563,,1.1305116597605236,-0.661414536024857,-0.17999999999999997,-1.1157358250839289,-2.052631578947368,1.2941176470588236,1.6920152091254752,0.0
-0.9963710678099934,,0.032076272609838426,-1.0933981481496537,-0.26818181818181813,-0.2973030362431332,0.0,-0.23529411764705901,1.3078034682080926,0.060756700000000004
-1.1282067648025023,,0.032076272609838426,-1.1476674461552814,-0.26818181818181813,-0.31386706274972276,-1.4210526315789471,0.764705882352941,1.2283236994219653,0.05952706257225433
-1.1282067648025023,,0.032076272609838426,-1.1433259023148312,-0.26818181818181813,-0.3066468459675362,-1.094736842105263,1.2470588235294118,1.2283236994219653,0.06006305838150289
-0.5169685332917797,,0.032076272609838426,-0.8546132369248917,-0.17999999999999997,-0.09980887704399222,0.0,-0.23529411764705901,1.4005069708491764,0.06614586932826363
-0.5649087867436013,,0.032076272609838426,-0.8524424650046666,-0.17999999999999997,-0.1227436823772309,0.0,-0.23529411764705901,1.3751584283903675,0.06465260975918885
-0.5289535966547353,,0.032076272609838426,-0.8459301492439912,-0.17999999999999997,-0.10915268676839522,0.0,-0.23529411764705901,1.394169835234474,0.06553750430925222
-0.5409386600176908,,0.032076272609838426,-0.8415886054035412,-0.17999999999999997,-0.11424931060836532,0.0,-0.23529411764705901,1.3878326996197718,0.06520566882129278
-0.7087295470990654,,0.032076272609838426,-0.9110533068507445,-0.17999999999999997,-0.14482905170155927,-1.4210526315789471,0.764705882352941,1.2991128010139417,0.06321465602027884
-0.6967444837361099,,0.032076272609838426,-0.9110533068507445,-0.17999999999999997,-0.13803355389714142,-1.094736842105263,1.2470588235294118,1.305449936628644,0.06365710329531052
-0.4570432164770031,,0.032076272609838426,-0.8394178334833161,-0.16999999999999993,-0.11977065147947716,0.0,-0.23529411764705901,1.4125,0.0639545455
-0.5529237233806459,,0.032076272609838426,-0.8893455876484935,-0.16999999999999993,-0.1422807397815741,-1.4210526315789471,0.764705882352941,1.3625,0.062509090875
-0.6008639768324675,,0.032076272609838426,-0.8828332718878181,-0.16999999999999993,-0.12868974417273843,-1.094736842105263,1.2470588235294118,1.3375,0.063381818125
-0.8405652440915743,,-0.758797206138655,-0.8654670965260172,-0.16999999999999993,-0.1452537687327009,0.0,-0.23529411764705901,1.2125,0.062318181875
-0.3371925828474497,,0.2224717397159572,-0.8263932019619654,-0.16999999999999993,-0.11000212472393263,0.0,-0.23529411764705901,1.475,0.064581818125
-0.2053568858549412,,0.5446794532801582,-0.7938316231585888,-0.16999999999999993,-0.09004034834182051,0.0,-0.23529411764705901,1.54375,0.065863636375
0.010374254678255033,,1.1305116597605236,-0.7894900793181385,-0.16999999999999993,-0.09258866026180577,0.0,-0.23529411764705901,1.65625,0.0657
0.23809045857440633,,2.0971348004531265,-0.7699531320361126,-0.16999999999999993,-0.06668082403081332,0.0,-0.23529411764705901,1.775,0.067363636375
0.3459560288410046,,2.975883110173675,-0.739562325152961,-0.16999999999999993,-0.06243363814638042,0.0,-0.23529411764705901,1.83125,0.067636363625
-0.10947637895129837,,3.6642359527881045,-0.6744391675462077,-0.16999999999999993,-0.06837969799526096,0.0,-0.23529411764705901,1.59375,0.0672545455
-0.6727743570101993,,3.957152056028287,-0.6527314483439566,-0.16999999999999993,-0.07177744787078343,0.0,-0.23529411764705901,1.3,0.067036363625
-0.025580935410611072,,0.032076272609838426,-0.6375360449023808,-0.08999999999999986,0.04586961163979076,0.0,-0.23529411764705901,1.4752252252252251,0.06719901722972972
-0.18138675912903057,,0.032076272609838426,-0.661414536024857,-0.08999999999999986,0.033977489995402926,-1.4210526315789471,0.764705882352941,1.4020270270270268,0.06651105653153153
-0.13344650567720898,,0.032076272609838426,-0.6397068168226059,-0.08999999999999986,0.03907411383537302,-1.094736842105263,1.2470588235294118,1.4245495495495495,0.06680589684684685
0.39389628229282586,,0.032076272609838426,-0.39223881791694354,0.0,0.2021660650346559,0.0,-0.23529411764705901,1.5045592705167175,0.06859353414387032
0.2500755219373618,,0.032076272609838426,-0.44216657208212107,0.0,0.1839031645636188,-1.4210526315789471,0.764705882352941,1.4437689969604863,0.06764299533941237
0.29801577538918306,,0.032076272609838426,-0.41611730903941974,0.0,0.20386493899910374,-1.094736842105263,1.2470588235294118,1.46403242147923,0.06868195633232017
0.8732988168110399,,0.032076272609838426,-0.16647853821353226,0.08909090909090912,0.38012316877608077,0.0,-0.23529411764705901,1.5529953917050694,0.07082362801843319
0.6935228663667098,,0.032076272609838426,-0.22508938005961024,0.08909090909090912,0.35846251842952104,-1.4210526315789471,0.764705882352941,1.4838709677419357,0.0697980729032258
0.7294780564555755,,0.032076272609838426,-0.1925278012562336,0.08909090909090912,0.3864939476027298,-1.094736842105263,1.2470588235294118,1.4976958525345623,0.07112526184331797
1.2927760345144768,,0.032076272609838426,0.0961848641337059,0.17909090909090916,0.5636016133886173,0.0,-0.23529411764705901,1.570945945945946,0.07286240785472974
1.1249851474331014,,0.032076272609838426,0.022378618846052137,0.17909090909090916,0.5381184961353935,-1.4210526315789471,0.764705882352941,1.5118243243243241,0.07175675675675676
1.1489552741590123,,0.032076272609838426,0.041915566128078376,0.17909090909090916,0.5669993632641398,-1.094736842105263,1.2470588235294118,1.5202702702702704,0.07300982804054054
-0.6368191669213332,,-0.33406885644038997,-0.8437593773237664,-0.16999999999999993,-0.1367593969638353,0.0,-0.23529411764705901,1.31875,0.062863636375
-0.5649087867436013,,-0.18761080482029863,-0.837247061563091,-0.16999999999999993,-0.1282650251949697,0.0,-0.23529411764705901,1.35625,0.063409090875
-0.4690282798399586,,-0.04115275320020726,-0.8285639738821906,-0.16999999999999993,-0.12062008943501457,0.0,-0.23529411764705901,1.40625,0.0639
-0.4091029630251819,,0.1053052984198841,-0.8242224300417403,-0.16999999999999993,-0.11467402958613403,0.0,-0.23529411764705901,1.4375,0.064281818125
-0.3371925828474497,,0.25176335003997546,-0.817710114281065,-0.16999999999999993,-0.11000212472393263,0.0,-0.23529411764705901,1.475,0.064581818125
-0.277267266032673,,0.39822140166006686,-0.8133685704406148,-0.16999999999999993,-0.10575493689287276,0.0,-0.23529411764705901,1.50625,0.0648545455
-0.22932701258085178,,0.5446794532801582,-0.8133685704406148,-0.16999999999999993,-0.10150775100843985,0.0,-0.23529411764705901,1.53125,0.06512727275
-0.18138675912903057,,0.6911375049002496,-0.8111977985203896,-0.16999999999999993,-0.09726056512400717,0.0,-0.23529411764705901,1.55625,0.0654
-0.13344650567720898,,0.8375955565203409,-0.8068562546799395,-0.16999999999999993,-0.09216394128403707,0.0,-0.23529411764705901,1.58125,0.06572727275
-0.07352118886243227,,0.9840536081404323,-0.8025147108394892,-0.16999999999999993,-0.08791675539960417,0.0,-0.23529411764705901,1.6125,0.066
-0.03756599877356616,,1.1305116597605236,-0.8046854827597143,-0.16999999999999993,-0.08409428849294018,0.0,-0.23529411764705901,1.63125,0.0662454545
-0.025580935410611072,,1.276969711380615,-0.8003439389192641,-0.16999999999999993,-0.08027181963964902,0.0,-0.23529411764705901,1.6375,0.066490909125
0.03434438140416563,,1.4234277630007064,-0.8025147108394892,-0.16999999999999993,-0.07772350771966396,0.0,-0.23529411764705901,1.66875,0.0666545455
0.05831450813007622,,1.5698858146207977,-0.7960023950788139,-0.16999999999999993,-0.07517519579967892,0.0,-0.23529411764705901,1.68125,0.066818181875
0.09426969821894234,,1.7163438662408892,-0.7938316231585888,-0.16999999999999993,-0.0705032909374773,0.0,-0.23529411764705901,1.7,0.067118181875
0.14220995167076395,,1.8628019178609805,-0.7894900793181385,-0.16999999999999993,-0.07007857390633557,0.0,-0.23529411764705901,1.725,0.0671454545
0.21412033184849574,,2.009259969481072,-0.778636219717013,-0.16999999999999993,-0.06922913595079838,0.0,-0.23529411764705901,1.7625,0.0672
0.20453228115813166,,2.1557180211011633,-0.778636219717013,-0.16999999999999993,-0.08154597657295513,0.0,-0.23529411764705901,1.7575,0.066409090875
0.26206058530031734,,2.3021760727212546,-0.7699531320361126,-0.16999999999999993,-0.08239541258186536,0.0,-0.23529411764705901,1.7875,0.0663545455
0.3100008387521385,,2.448634124341346,-0.7677823601158874,-0.16999999999999993,-0.07942238363073857,0.0,-0.23529411764705901,1.8125,0.0665454545
0.32198590211509404,,2.595092175961437,-0.7547577285945368,-0.16999999999999993,-0.07942238363073857,0.0,-0.23529411764705901,1.81875,0.0665454545
-0.07352118886243227,,1.1305116597605236,-0.8198808862012901,-0.16999999999999993,-0.11212571766614897,0.0,-0.23529411764705901,1.6125,0.0644454545
-0.09749131558834286,,1.1305116597605236,-0.9023702191698441,-0.16999999999999993,-0.1312380541460965,1.0526315789473681,1.2941176470588236,1.6,0.063218181875
-0.14543156904016447,,1.1305116597605236,-0.9067117630102943,-0.16999999999999993,-0.12614143225275337,1.0526315789473681,1.2941176470588236,1.575,0.0635454545
0.07029957149303173,,1.1305116597605236,-0.8441935317078113,-0.16999999999999993,-0.07305160285746236,0.9473684210526309,1.2941176470588236,1.6875,0.0669545455
0.07029957149303173,,1.1305116597605236,-0.8459301492439912,-0.16999999999999993,-0.07517519579967892,1.0526315789473681,1.2941176470588236,1.6875,0.066818181875
0.07029957149303173,,1.1305116597605236,-0.8481009211642163,-0.16999999999999993,-0.07644935273298482,1.0526315789473681,1.176470588235294,1.6875,0.066736363625
0.06430703981155397,,1.1305116597605236,-0.8481009211642163,-0.16999999999999993,-0.0755999147774474,1.0526315789473681,1.2941176470588236,1.684375,0.066790909125
0.23809045857440633,,1.8628019178609805,-0.8828332718878181,-0.16999999999999993,-0.08366956951517147,1.0526315789473681,1.2941176470588236,1.775,0.06627272725
0.19015020512258513,,1.8628019178609805,-0.8828332718878181,-0.16999999999999993,-0.08579316245738781,1.0526315789473681,1.2941176470588236,1.75,0.066136363625
-1.1282067648025023,,-0.33406885644038997,-1.12161818311258,-0.29727272727272724,-0.27224463796767817,-1.4210526315789471,0.764705882352941,1.2878787878787878,0.06565289257575757
-1.008356131172949,,-0.33406885644038997,-1.0847150604687534,-0.29727272727272724,-0.25270758056333487,0.0,-0.23529411764705901,1.3636363636363638,0.06717355378787879
-0.87652043418044,,-0.33406885644038997,-1.0043964994204242,-0.24999999999999992,-0.18899978840358903,-1.4210526315789471,0.764705882352941,1.3412921348314608,0.06686414705056179
-0.7566698005508866,,-0.33406885644038997,-0.9653226048563723,-0.24999999999999992,-0.1652155451148129,0.0,-0.23529411764705901,1.4115168539325844,0.0685801838483146
-0.4330730897510925,,-0.33406885644038997,-0.7547577285945368,-0.15727272727272715,-0.00042471800445511264,-1.4210526315789471,0.764705882352941,1.4004914004914004,0.07038641953316953
